LSOA Code,Arson and Criminal Damage,Burglary,Drug Offences,Miscellaneous Crimes Against Society,Possession of Weapons,Public Order Offences,Robbery,Theft,Vehicle Offences,Violence Against the Person,Total_crime
E01001032,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.08333333333333333,12
E01001033,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.15384615384615385,0.19230769230769232,0.5384615384615384,26
E01001034,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.46153846153846156,0.15384615384615385,13
E01001035,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,10
E01001036,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.5333333333333333,0.2,15
E01001037,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.08333333333333333,0.4166666666666667,12
E01001038,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.46153846153846156,13
E01001039,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.1,10
E01001040,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.16666666666666666,18
E01001041,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.42857142857142855,0.19047619047619047,21
E01001042,0.08771929824561403,0.03508771929824561,0.17543859649122806,0.0,0.0,0.08771929824561403,0.03508771929824561,0.17543859649122806,0.05263157894736842,0.3508771929824561,57
E01001043,0.0642570281124498,0.05622489959839357,0.10843373493975904,0.0,0.008032128514056224,0.0642570281124498,0.06827309236947791,0.21285140562248997,0.06827309236947791,0.3493975903614458,249
E01001044,0.05,0.15,0.05,0.0,0.0,0.0,0.0,0.05,0.5,0.2,20
E01001045,0.07058823529411765,0.03529411764705882,0.12352941176470589,0.01764705882352941,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.27058823529411763,0.07647058823529412,0.28823529411764703,170
E01001046,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.2857142857142857,14
E01001047,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.10714285714285714,0.2857142857142857,28
E01001048,0.0425531914893617,0.031914893617021274,0.03723404255319149,0.0,0.0,0.06914893617021277,0.03723404255319149,0.4095744680851064,0.047872340425531915,0.324468085106383,188
E01001049,0.03571428571428571,0.10714285714285714,0.14285714285714285,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.42857142857142855,0.07142857142857142,28
E01001050,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.21428571428571427,14
E01001051,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.5882352941176471,17
E01001052,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,13
E01001053,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.6428571428571429,14
E01001054,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.20833333333333334,0.2916666666666667,24
E01001055,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.5294117647058824,17
E01001056,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.6,15
E01001057,0.08823529411764706,0.0,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,0.20588235294117646,0.5882352941176471,34
E01001058,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,7
E01001059,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,7
E01001060,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4
E01001061,0.0,0.21739130434782608,0.0,0.043478260869565216,0.0,0.0,0.34782608695652173,0.043478260869565216,0.2608695652173913,0.08695652173913043,23
E01001062,0.04,0.04,0.16,0.04,0.04,0.0,0.0,0.08,0.24,0.36,25
E01001063,0.08,0.4,0.04,0.0,0.0,0.08,0.0,0.08,0.16,0.16,25
E01001064,0.0,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.0,0.0,0.2222222222222222,0.05555555555555555,0.2777777777777778,18
E01001065,0.0,0.05,0.05,0.0,0.0,0.0,0.1,0.4,0.35,0.05,20
E01001066,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.6153846153846154,13
E01001067,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,7
E01001068,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,10
E01001069,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4
E01001070,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,11
E01001071,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.07142857142857142,14
E01001072,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,9
E01001073,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.3,10
E01001074,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.26666666666666666,15
E01001075,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.6,15
E01001076,0.15151515151515152,0.06060606060606061,0.09090909090909091,0.0,0.0,0.15151515151515152,0.0,0.12121212121212122,0.030303030303030304,0.3939393939393939,33
E01001077,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
E01001078,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.0,0.0,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.34782608695652173,23
E01001079,0.037037037037037035,0.18518518518518517,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.1111111111111111,0.14814814814814814,0.2962962962962963,27
E01001080,0.16666666666666666,0.08333333333333333,0.125,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.375,24
E01001081,0.0625,0.0,0.125,0.0,0.0,0.0625,0.0,0.125,0.125,0.5,16
E01001082,0.1875,0.0625,0.1875,0.0,0.0,0.0,0.0,0.1875,0.0625,0.3125,16
E01001083,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.47058823529411764,17
E01001084,0.21052631578947367,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.2631578947368421,0.3157894736842105,19
E01001085,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.15384615384615385,0.38461538461538464,26
E01001086,0.0,0.25,0.125,0.0625,0.0,0.0,0.0,0.0625,0.3125,0.1875,16
E01001087,0.11290322580645161,0.06451612903225806,0.0967741935483871,0.016129032258064516,0.0,0.08064516129032258,0.06451612903225806,0.0967741935483871,0.14516129032258066,0.3225806451612903,62
E01001088,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.4666666666666667,15
E01001089,0.046511627906976744,0.0,0.023255813953488372,0.06976744186046512,0.0,0.06976744186046512,0.0,0.27906976744186046,0.20930232558139536,0.3023255813953488,43
E01001090,0.14285714285714285,0.25,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.25,0.21428571428571427,28
E01001091,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.20833333333333334,0.3333333333333333,24
E01001092,0.03571428571428571,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.35714285714285715,0.32142857142857145,28
E01001093,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.47058823529411764,0.17647058823529413,17
E01001094,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,7
E01001095,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.0,0.10526315789473684,0.47368421052631576,0.15789473684210525,19
E01001096,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,6
E01001097,0.011627906976744186,0.046511627906976744,0.011627906976744186,0.011627906976744186,0.0,0.03488372093023256,0.03488372093023256,0.3488372093023256,0.2441860465116279,0.2558139534883721,86
E01001098,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.47058823529411764,17
E01001099,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.5,14
E01001100,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.4444444444444444,9
E01001101,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,7
E01001102,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.45454545454545453,11
E01001103,0.0,0.125,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.25,0.4375,16
E01001104,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,14
E01001105,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.16666666666666666,12
E01001106,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,10
E01001107,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,11
E01001108,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.29411764705882354,17
E01001109,0.10256410256410256,0.10256410256410256,0.07692307692307693,0.0,0.0,0.0,0.02564102564102564,0.1794871794871795,0.2564102564102564,0.2564102564102564,39
E01001110,0.1346153846153846,0.15384615384615385,0.09615384615384616,0.038461538461538464,0.0,0.038461538461538464,0.019230769230769232,0.19230769230769232,0.09615384615384616,0.23076923076923078,52
E01001111,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.36666666666666664,0.06666666666666667,0.3,30
E01001112,0.04,0.08,0.08,0.0,0.0,0.12,0.08,0.04,0.24,0.32,25
E01001113,0.13636363636363635,0.09090909090909091,0.0,0.0,0.0,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.4090909090909091,22
E01001114,0.09090909090909091,0.09090909090909091,0.06818181818181818,0.0,0.0,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.1590909090909091,0.4772727272727273,44
E01001115,0.13636363636363635,0.06818181818181818,0.13636363636363635,0.022727272727272728,0.0,0.13636363636363635,0.0,0.045454545454545456,0.20454545454545456,0.25,44
E01001116,0.0,0.20833333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.20833333333333334,0.25,0.16666666666666666,24
E01001117,0.0784313725490196,0.0196078431372549,0.11764705882352941,0.0196078431372549,0.0196078431372549,0.11764705882352941,0.0392156862745098,0.11764705882352941,0.17647058823529413,0.29411764705882354,51
E01001118,0.07317073170731707,0.0,0.1951219512195122,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.14634146341463414,0.12195121951219512,0.34146341463414637,41
E01001119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
E01001120,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.3,10
E01001121,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,6
E01001122,0.0,0.4,0.1,0.0,0.0,0.0,0.1,0.1,0.3,0.0,10
E01001123,0.08333333333333333,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.5,12
E01001124,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,9
E01001125,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.42105263157894735,0.2631578947368421,0.21052631578947367,19
E01001126,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2
E01001127,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,12
E01001128,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.4,15
E01001129,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,13
E01001130,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.0,0.0,0.13043478260869565,0.0,0.0,0.043478260869565216,0.43478260869565216,23
E01001131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3
E01001132,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.09090909090909091,11
E01001133,0.058823529411764705,0.35294117647058826,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.35294117647058826,0.11764705882352941,17
E01001134,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.42857142857142855,0.14285714285714285,14
E01001135,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.26666666666666666,15
E01001136,0.10638297872340426,0.1702127659574468,0.06382978723404255,0.0,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.1702127659574468,0.10638297872340426,0.2765957446808511,47
E01001137,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.11538461538461539,0.34615384615384615,0.3076923076923077,26
E01001138,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.25,0.5,16
E01001139,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.15789473684210525,19
E01001140,0.0,0.25,0.0,0.0,0.0,0.0625,0.0,0.0,0.4375,0.25,16
E01001141,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.45454545454545453,0.2727272727272727,11
E01001142,0.18181818181818182,0.2727272727272727,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.22727272727272727,0.13636363636363635,22
E01001143,0.2,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.2,0.43333333333333335,30
E01001144,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.3333333333333333,21
E01001145,0.02631578947368421,0.13157894736842105,0.21052631578947367,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.13157894736842105,0.2631578947368421,38
E01001146,0.25,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,12
E01001147,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.0,0.3142857142857143,0.4857142857142857,35
E01001148,0.0,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.34782608695652173,0.30434782608695654,23
E01001149,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.4117647058823529,0.29411764705882354,17
E01001150,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.17647058823529413,17
E01001151,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.03225806451612903,0.3870967741935484,0.25806451612903225,31
E01001152,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.3333333333333333,21
E01001153,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.3888888888888889,18
E01001154,0.14285714285714285,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.16666666666666666,0.21428571428571427,0.3333333333333333,42
E01001155,0.0,0.10344827586206896,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.3103448275862069,0.08620689655172414,0.3620689655172414,58
E01001156,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.2857142857142857,0.23809523809523808,21
E01001157,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.2857142857142857,0.2857142857142857,21
E01001158,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.29411764705882354,17
E01001159,0.125,0.125,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.4166666666666667,0.25,24
E01001160,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.0,0.0,0.09302325581395349,0.023255813953488372,0.3488372093023256,0.13953488372093023,0.18604651162790697,43
E01001161,0.19047619047619047,0.0,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.42857142857142855,21
E01001162,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.5652173913043478,23
E01001163,0.02702702702702703,0.16216216216216217,0.0,0.0,0.0,0.21621621621621623,0.02702702702702703,0.10810810810810811,0.24324324324324326,0.21621621621621623,37
E01001164,0.10416666666666667,0.08333333333333333,0.0625,0.0,0.020833333333333332,0.10416666666666667,0.041666666666666664,0.25,0.125,0.20833333333333334,48
E01001165,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.4,0.2,10
E01001166,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.0,0.07692307692307693,0.0,0.15384615384615385,0.2564102564102564,0.3076923076923077,39
E01001167,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.07407407407407407,0.2222222222222222,0.25925925925925924,0.25925925925925924,27
E01001168,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.23529411764705882,0.11764705882352941,0.35294117647058826,17
E01001169,0.125,0.125,0.0625,0.0,0.125,0.0,0.0,0.0625,0.3125,0.1875,16
E01001170,0.19230769230769232,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.11538461538461539,0.11538461538461539,0.34615384615384615,26
E01001171,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.5454545454545454,11
E01001172,0.046153846153846156,0.07692307692307693,0.015384615384615385,0.015384615384615385,0.0,0.07692307692307693,0.0,0.15384615384615385,0.3230769230769231,0.2923076923076923,65
